token,log_p_fake,log_p_real,log_odds
atracar,9.9655400791124,10.01225547485574,-0.04671539574334105
colocacion,10.02028842326606,10.067014218994915,-0.0467257957288556
ano inhabilitacion,9.943315980396545,9.990058723800447,-0.046742743403902054
repetir elección,9.814892820885182,9.86172565803371,-0.04683283714852671
ordenanza,9.936852166095228,9.983720555744572,-0.04686838964934381
comunicacion,8.293196281247035,8.340138892296212,-0.046942611049177074
holocausto,9.977469327094472,10.024449300046854,-0.0469799729523821
desestima recurso,9.945082806189212,9.992214584044998,-0.04713177785578537
martes num,9.588170212069079,9.635306502717448,-0.04713629064836944
inmunizacion,10.086731931209368,10.133885430981088,-0.047153499771720675
instagram,9.882125964190328,9.929329590860977,-0.04720362667064926
decreto alarma,9.894889937795694,9.942121986646322,-0.047232048850627706
mito,9.986353993475648,10.033617028897526,-0.04726303542187793
num candidato,9.82866139086958,9.875933074301201,-0.047271683431620914
respectivo,9.586894657548251,9.634174702911634,-0.04728004536338304
pronunciar,8.611320634563121,8.65863068620236,-0.04731005163923818
ola,9.352939625172057,9.400311735897006,-0.04737211072494851
podrio llegar,9.885379386632117,9.9328117067144,-0.04743232008228304
asegurar num,9.905375698106901,9.95282605403911,-0.0474503559322077
informacion publicado,9.985181805933589,10.032733634029212,-0.04755182809562264
asuntos exteriores,9.323082501151873,9.370673332401052,-0.04759083124917929
espectador,10.064686537953492,10.112327091359274,-0.04764055340578288
reunirar,8.944795207425402,8.99268664439064,-0.04789143696523723
diputado ciudadano,9.800857243572825,9.848755784270296,-0.04789854069747079
consecuencia,8.592798645397362,8.640698629786572,-0.047899984389209393
fraude,9.058537608115483,9.106511446904545,-0.04797383878906203
creencia,10.010354526734151,10.058386479714564,-0.04803195298041274
entender,8.173951279063576,8.22204288371272,-0.048091604649144415
contratar,9.132399982203697,9.180511187798547,-0.04811120559485005
canción,9.950330054364398,9.998530817799178,-0.04820076343477986
clausula,9.858850457721152,9.907051440795616,-0.04820098307446408
exalcaldesa madrid,9.830914941565913,9.879128829668218,-0.04821388810230509
laico,10.009832308404343,10.058054792725585,-0.048222484321241765
complejo,9.002660676647466,9.0509701235021,-0.048309446854634785
alteracion,9.975328355931046,10.023669267648772,-0.0483409117177267
reunir martes,9.916561039539985,9.964933577886534,-0.04837253834654831
adelanto,8.951441970986586,8.999817879965917,-0.04837590897933097
practico,9.9077636484025,9.956244671531604,-0.04848102312910285
avt,9.974993631652787,10.023476571854653,-0.0484829402018665
exhumar,9.34291186871108,9.391395577214999,-0.04848370850391781
iii,9.759483859376784,9.808007164141372,-0.048523304764588104
angel,8.446446126499817,8.494989863792753,-0.048543737292936484
policia guardia,9.902684307268206,9.951241898219758,-0.04855759095155143
parlamento andalucia,9.572034507706705,9.620621220797583,-0.048586713090877254
bloqueo,8.758946698963035,8.807601852388679,-0.04865515342564386
telefono movil,9.902091224593592,9.950747942804401,-0.0486567182108093
corriente,9.440995219307487,9.48966114103046,-0.04866592172297324
andalucia reclamar,9.96347753939326,10.012258214833851,-0.04878067544059128
casero,9.932026731739548,9.980891945249137,-0.04886521350958972
laboratorio,9.763666142817215,9.81254952613682,-0.0488833833196054
beatriz,10.01481867571843,10.063840456231762,-0.04902178051333195
retributivo,9.987740586692334,10.036804298315394,-0.04906371162305945
metros,9.74665593959833,9.79572225070939,-0.0490663111110603
partido entidad,9.948197937212461,9.997269756867418,-0.04907181965495688
bebe,9.968041405359893,10.017179017405395,-0.049137612045502266
plenamente,9.874773225007944,9.923990008501942,-0.04921678349399805
aceptar peticion,9.875970979400094,9.925202967033357,-0.049231987633262975
raza,10.048394382895763,10.097823110222837,-0.04942872732707393
abstención,9.46751392213701,9.516973202233839,-0.049459280096828095
contrato empresa,9.92806436198622,9.977740137249407,-0.04967577526318756
doscientos,10.00311619975009,10.05280377904152,-0.04968757929142953
reunir num,9.833008104318615,9.882699696341765,-0.04969159202314977
aprobado consejo,9.9470662630019,9.996857926695522,-0.04979166369362176
salud publicar,9.85457857421887,9.904394771839504,-0.049816197620634384
fiscalia abogacia,9.862495290792065,9.912462693740123,-0.04996740294805768
votado num,9.846159822167166,9.896147984793595,-0.04998816262642869
indulto,8.807880239728284,8.85798057311761,-0.05010033338932551
decair,9.985615882611057,10.03578036466758,-0.05016448205652324
num militante,9.775618361987643,9.825829700966352,-0.05021133897870911
provoco,9.727239070712585,9.777475269529285,-0.05023619881669994
ventaja,9.516695742997484,9.566939929637773,-0.05024418664028829
prision delito,9.886627889826588,9.9369264018066,-0.050298511980011895
fondo inversion,9.994536881986809,10.044846302224073,-0.050309420237264035
barometro,8.955295575383209,9.005857177103865,-0.0505616017206556
recuperan,9.94910194077091,9.999687562350147,-0.05058562157923596
cuestionamiento,9.99511751875092,10.045745541697366,-0.050628022946446194
corrupcion politico,9.929955070790193,9.980683257477848,-0.050728186687655
foral,9.548145051086648,9.59887356522936,-0.050728514142711845
ejecutivo partido,9.882720695064522,9.933522763961752,-0.05080206889723016
incierto,9.899699815582318,9.950515844568635,-0.05081602898631665
mensaje,8.177015629135207,8.227842635238575,-0.05082700610336843
fisura,10.015946803081635,10.066865790540922,-0.050918987459287024
escudar,9.800998927140213,9.852006643370204,-0.05100771622999112
saldo,9.969343326814865,10.020388599026298,-0.05104527221143229
causa tribunal,10.016851412488554,10.06791298752143,-0.05106157503287534
facilidad,10.012560103170197,10.063685152095928,-0.051125048925731775
secretaria organizacion,9.846153979531682,9.897317377555208,-0.051163398023525986
criticar dureza,10.007600894329382,10.058864801305115,-0.051263906975732354
desmontar,9.848925811537217,9.900237334077197,-0.05131152253997939
noticia,8.614263678659135,8.665714578178932,-0.05145089951979642
presupuesto,7.667494442541747,7.7189659278058445,-0.051471485264097616
retirada,8.842088781307904,8.89358233393752,-0.051493552629615635
pantalla,9.903252893821225,9.954761664810812,-0.05150877098958695
mantendrir,9.938493125055302,9.990153529020475,-0.05166040396517246
resolucion conflicto,9.976664671002029,10.028446965442567,-0.051782294440538834
fiscalia tribunal,9.92061017966351,9.972405651385168,-0.05179547172165755
anticuerpo,10.046013375207082,10.09782593050074,-0.051812555293658136
latinoamericano,9.661461429310325,9.713343496632818,-0.05188206732249334
color,9.707549309410517,9.75950582179655,-0.05195651238603283
so,9.960853054094466,10.012973542152114,-0.05212048805764802
credibilidad,9.604906172169306,9.657069087960553,-0.052162915791246434
personal sanitario,9.83660071162631,9.888883291226179,-0.052282579599868484
actuacion gobierno,10.00592275885997,10.058222491988372,-0.05229973312840208
juez manuel,9.869547719182663,9.921851841392153,-0.05230412220948999
tribunal juzgar,9.97118611312862,10.023499074593383,-0.05231296146476261
decretado,9.976566253856777,10.028938188005755,-0.05237193414897767
motivado,9.893686271603181,9.946194491204094,-0.05250821960091301
subir impuesto,9.956849472336128,10.009395322421822,-0.05254585008569457
abandonar,8.502271608907025,8.554827843022185,-0.052556234115160194
grupo vasco,9.981240791241602,10.033938722984473,-0.05269793174287152
nacional policia,10.043791482110358,10.09660698990861,-0.05281550779825217
seguir mantener,10.026063725964066,10.078998077377236,-0.05293435141316927
salmar,10.003754721967594,10.05677841637361,-0.05302369440601673
comision constitucional,9.951592233452118,10.00462895648755,-0.05303672303543294
num mantener,9.920524512935213,9.973754763012739,-0.05323025007752591
veriar,10.003645825906766,10.056913458808939,-0.05326763290217329
vicealcaldesa madrid,9.902931094830516,9.956239262467305,-0.05330816763678925
num municipio,9.806911024688626,9.860334987235184,-0.05342396254655846
plan gobierno,9.975974189837727,10.029458854869839,-0.05348466503211213
propondrar,9.856201892994779,9.909807505187798,-0.05360561219301907
fuerza armado,9.464217788722564,9.517967015317328,-0.05374922659476411
elegir candidato,9.859351892591096,9.913105429405796,-0.05375353681469974
gallego,8.398635393681175,8.452480250838676,-0.053844857157500314
ofensivo,9.796871263696021,9.85075550120906,-0.05388423751303861
lograr,7.95645355640359,8.010352022065028,-0.05389846566143852
condecoracion,9.933387257445442,9.987315984276782,-0.05392872683133909
forense,9.885951273402924,9.939907371480473,-0.053956098077549086
lucha,8.51706884676392,8.571043141098261,-0.05397429433434198
argelia,9.987273652718132,10.041292017068663,-0.0540183643505312
reciente,8.95756931561665,9.011591236349854,-0.054021920733204
pp mantener,9.845769644564761,9.899872678688345,-0.05410303412358353
batet,9.080097074691809,9.134232714472164,-0.054135639780355405
formalizar,9.513932250434483,9.56809091160905,-0.0541586611745668
casa blanca,9.99163269030669,10.04618149376782,-0.054548803461131
mostrar,7.703481313923667,7.7580741632010115,-0.05459284927734487
gustariar,10.00594440062447,10.060592462861985,-0.05464806223751495
num familia,9.938501443987173,9.993200699435652,-0.054699255448479533
afan,9.975288014341636,10.030059187346456,-0.05477117300481993
indo,9.704617969601676,9.75941219439204,-0.054794224790363444
relevar,9.675281014906838,9.730097277488033,-0.054816262581194763
contencioso administrativo,9.843381477012821,9.898327989299426,-0.0549465122866053
diputado grupo,9.852412983187005,9.907404891923937,-0.05499190873693216
monografico,9.91438793847622,9.969422066764649,-0.05503412828842791
abuela,10.047055051686705,10.102099768888152,-0.05504471720144721
magistrado supremo,9.888714803136086,9.943780962849575,-0.055066159713488716
represivo,9.868384335812168,9.923529538048937,-0.05514520223676911
surgio,10.103690628874295,10.158990815988838,-0.05530018711454332
baile,9.906839816650301,9.962210560908105,-0.05537074425780375
respeto,8.759021300839821,8.814433658372662,-0.05541235753284113
necesidad,8.362831254939435,8.418268121905307,-0.0554368669658718
roldan,9.849876933601369,9.905332527727156,-0.055455594125787044
peaje,10.016798874746785,10.072347697410738,-0.05554882266395289
gabinete,8.705119519492294,8.760746925419687,-0.05562740592739246
kiev,9.94937083223832,10.00503434096444,-0.05566350872612169
persistir,9.798401812026256,9.854097661035443,-0.05569584900918656
sembrar,9.937435593202316,9.99318877418135,-0.0557531809790337
recordar num,9.910658513126872,9.966420059322921,-0.055761546196048783
democraticar,9.53080653284983,9.586593482629858,-0.055786949780028294
pib,9.820278770282274,9.876135687729276,-0.055856917447002274
ingresar,9.276836066175436,9.332723251999811,-0.0558871858243748
espanol,7.630688200253851,7.686682086024158,-0.05599388577030684
equipo gobierno,9.437731383620061,9.493897497429348,-0.0561661138092866
antiguo,8.63436074297422,8.690587140261457,-0.05622639728723655
abordar,8.44291537179652,8.49914219193288,-0.05622682013635938
reunion extraordinario,9.844798430988323,9.901039487146878,-0.056241056158555125
derrumbe,9.948815123950089,10.005087936099816,-0.0562728121497269
favor num,9.479427289600116,9.535787175568581,-0.056359885968465306
carlista,9.90345146406726,9.959849841114515,-0.056398377047255366
vigilar,9.726412343698268,9.782822338082319,-0.05640999438405103
ministro semana,10.009067060867965,10.065509785025094,-0.056442724157129476
plasmar,9.951748204484337,10.008264491589037,-0.05651628710469936
afrontar reto,9.923133451481199,9.979660094682675,-0.056526643201475935
asumir coste,9.980263310080863,10.036824925316765,-0.05656161523590164
unico,8.017010361629053,8.073578160702365,-0.056567799073311775
fuerza seguridad,9.522768879647403,9.579387431632933,-0.056618551985529564
num pedir,9.949498661081364,10.006230572777056,-0.05673191169569236
actitud,8.976916669097879,9.033683781114908,-0.05676711201702922
candidatura,7.769766077273784,7.82659643974914,-0.05683036247535522
secundaria,10.056344092613172,10.113212981000686,-0.05686888838751436
preacuerdo,9.530432082561676,9.587301464563392,-0.05686938200171632
historia num,10.002487369053968,10.059378457637099,-0.05689108858313041
seguir estrategia,9.961467595297643,10.01847025180916,-0.05700265651151781
sexto,9.182559363693894,9.239583518237055,-0.05702415454316068
vocacion,9.848206300786424,9.905238336648456,-0.057032035862031094
madrid seguir,9.959130943876673,10.016211567055002,-0.057080623178329404
exonerar,9.96069603506976,10.017802980431899,-0.057106945362138006
gobernar pp,10.008094333446587,10.065228041175331,-0.05713370772874349
viuda,10.009265052935083,10.066467751785133,-0.05720269885005003
plataforma digital,9.883692715831565,9.941055658717268,-0.057362942885703205
inutil,9.810729915394187,9.86813136305803,-0.057401447663842475
mundo,8.23416124244296,8.29156972188201,-0.05740847943904903
vox parlamento,9.969602901116435,10.027067828599343,-0.05746492748290777
ocurrir,8.974079000774477,9.03167415201753,-0.05759515124305281
direccion partido,9.07293953110695,9.130695711458317,-0.05775618035136709
renta,8.906557113833022,8.964440338448712,-0.057883224615689954
presidente ciudadano,9.749731049787346,9.80763176020207,-0.05790071041472444
gobierno juez,9.377333545100644,9.435331706134441,-0.0579981610337974
gobierno andaluz,8.876399705947724,8.934412459205966,-0.05801275325824129
solventar,9.8663606555291,9.924391065622556,-0.05803041009345655
oriente,9.941807107740132,9.99994888312863,-0.05814177538849741
abrir puerta,9.093094544102883,9.151289944825601,-0.05819540072271856
podriir,9.190541910269255,9.248772038450603,-0.058230128181348206
paraiso,9.783283930948175,9.841660823696342,-0.05837689274816782
racial,10.017122270623217,10.07557152950847,-0.05844925888525232
expresidenta,8.718156409145488,8.77669861227292,-0.0585422031274323
pp criticar,9.777475745334465,9.836097109058722,-0.058621363724256526
incumplimiento,9.545177532416547,9.603826418987586,-0.058648886571038616
alvaro perez,9.741822855573307,9.800473204930816,-0.05865034935750835
